"","individual_article","targeted_words","frequencey","total_counts"
"251","..data.articles.Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","fire",41,29643
"252","..data.articles.firesincoastal.pdf","fire",221,29643
"253","..data.articles.fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","fire",39,29643
"254","..data.articles.G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","fire",849,29643
"255","..data.articles.Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","fire",2,29643
"256","..data.articles.Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","fire",4,29643
"257","..data.articles.Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","fire",0,29643
"258","..data.articles.Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","fire",0,29643
"259","..data.articles.Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","fire",7,29643
"260","..data.articles.Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","fire",0,29643
"261","..data.articles.Global.State.of.Biodiversity.and.Loss.pdf","fire",0,29643
"262","..data.articles.Global.Wildland.Fire.Management.Research.Needs.pdf","fire",643,29643
"263","..data.articles.Have.plants.evolved.to.self.immolate_.pdf","fire",182,29643
"264","..data.articles.Historical.pyrogeography.of.Texas..USA.pdf","fire",387,29643
"265","..data.articles.Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","fire",16,29643
"266","..data.articles.How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","fire",723,29643
"267","..data.articles.How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","fire",19,29643
"268","..data.articles.Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","fire",492,29643
"269","..data.articles.Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","fire",0,29643
"270","..data.articles.Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","fire",14,29643
"271","..data.articles.Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","fire",332,29643
"272","..data.articles.Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","fire",289,29643
"273","..data.articles.Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","fire",1,29643
"274","..data.articles.Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","fire",36,29643
"275","..data.articles.Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","fire",192,29643
"276","..data.articles.Island.Biodiversity.in.the.Anthropocene.pdf","fire",0,29643
"277","..data.articles.Justice.and.Future.Generations.pdf","fire",0,29643
"278","..data.articles.Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","fire",23,29643
"279","..data.articles.Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","fire",328,29643
"280","..data.articles.Landscape.Ecology.A.Helicopter.View.pdf","fire",85,29643
"281","..data.articles.Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","fire",32,29643
"282","..data.articles.Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","fire",0,29643
"283","..data.articles.martin.2016.at.the.nexus.of.fire.water.and.society.pdf","fire",186,29643
"284","..data.articles.Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","fire",395,29643
"285","..data.articles.Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","fire",79,29643
"286","..data.articles.Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","fire",85,29643
"287","..data.articles.Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","fire",4,29643
"288","..data.articles.Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","fire",52,29643
"289","..data.articles.Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","fire",158,29643
"290","..data.articles.Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","fire",0,29643
"291","..data.articles.Museum.Genomics.pdf","fire",3,29643
"292","..data.articles.Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","fire",19,29643
"293","..data.articles.Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","fire",0,29643
"294","..data.articles.Paleobiology.of.Herbivorous.Dinosaurs.pdf","fire",1,29643
"295","..data.articles.Paleolithic.Archaeology.in.China.pdf","fire",0,29643
"296","..data.articles.Peatlands.and.Global.Change_.Response.and.Resilience.pdf","fire",31,29643
"297","..data.articles.Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","fire",1,29643
"298","..data.articles.Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","fire",4,29643
"299","..data.articles.Political.Theory.on.Climate.Change.pdf","fire",1,29643
"300","..data.articles.Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","fire",14,29643
"301","..data.articles.Progress.in.Wilderness.Fire.Science.pdf","fire",542,29643
"302","..data.articles.Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","fire",0,29643
"303","..data.articles.psw_gtr247_01.pdf","fire",549,29643
"304","..data.articles.pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","fire",284,29643
"305","..data.articles.Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","fire",313,29643
"306","..data.articles.Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","fire",92,29643
"307","..data.articles.pyrosociality.pdf","fire",352,29643
"308","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","fire",107,29643
"309","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.pdf","fire",106,29643
"310","..data.articles.Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","fire",443,29643
"311","..data.articles.Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","fire",318,29643
"312","..data.articles.Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","fire",0,29643
"313","..data.articles.Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","fire",1,29643
"314","..data.articles.Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","fire",11,29643
"315","..data.articles.Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","fire",20,29643
"316","..data.articles.Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","fire",234,29643
"317","..data.articles.Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","fire",12,29643
"318","..data.articles.Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","fire",5,29643
"319","..data.articles.Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","fire",202,29643
"320","..data.articles.Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","fire",323,29643
"321","..data.articles.Rewilding_.Science..Practice..and.Politics.pdf","fire",12,29643
"322","..data.articles.roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","fire",427,29643
"323","..data.articles.Shepherding.for.Wildfire.Adaptation.pdf","fire",175,29643
"324","..data.articles.Soothsaying.DOM.pdf","fire",11,29643
"325","..data.articles.Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","fire",9,29643
"326","..data.articles.Species.distribution.models.pdf","fire",6,29643
"327","..data.articles.Supplementation.and.sustainable.grazing.systems.pdf","fire",50,29643
"328","..data.articles.targeted_words_plot.pdf","fire",2,29643
"329","..data.articles.Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","fire",2,29643
"330","..data.articles.The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","fire",9,29643
"331","..data.articles.The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","fire",70,29643
"332","..data.articles.The.Concept.of.the.Anthropocene.pdf","fire",6,29643
"333","..data.articles.The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","fire",17,29643
"334","..data.articles.The.discovery.of.fire.by.humans.pdf","fire",259,29643
"335","..data.articles.The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","fire",2,29643
"336","..data.articles.The.Environmental.Reach.of.Asia.pdf","fire",0,29643
"337","..data.articles.The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","fire",22,29643
"338","..data.articles.The.Politics.of.the.Anthropogenic.pdf","fire",5,29643
"339","..data.articles.The.Pyrogenic.Carbon.Cycle.pdf","fire",14,29643
"340","..data.articles.The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","fire",134,29643
"341","..data.articles.The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","fire",0,29643
"342","..data.articles.The.scientific.value.of.fire.in.wilderness.pdf","fire",422,29643
"343","..data.articles.Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","fire",403,29643
"344","..data.articles.total_counts_of_targeted_words.pdf","fire",2,29643
"345","..data.articles.Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","fire",254,29643
"346","..data.articles.Traditional.Fire.Knowledge.pdf","fire",648,29643
"347","..data.articles.Transformative.Environmental.Governance.pdf","fire",3,29643
"348","..data.articles.Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","fire",2,29643
"349","..data.articles.Tropical.Forests.in.the.Anthropocene.pdf","fire",14,29643
"350","..data.articles.Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","fire",802,29643
"351","..data.articles.Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","fire",355,29643
"352","..data.articles.Urbanism.and.Anthropogenic.Landscapes.pdf","fire",1,29643
"353","..data.articles.Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","fire",191,29643
"354","..data.articles.Vegetation.fires.in.the.Anthropocene.pdf","fire",682,29643
"355","..data.articles.What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","fire",18,29643
"356","..data.articles.Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","fire",872,29643
"357","..data.articles.Wildland.fire.risk.research.in.Canada.pdf","fire",160,29643
"358","..data.articles.Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","fire",394,29643
"359","..data.articles.12.000.Years.of.fire.regime.drivers.in.pdf","climate",81,11259
"360","..data.articles.2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","climate",14,11259
"361","..data.articles.A.450.Million.Year.History.of.Fire.pdf","climate",23,11259
"362","..data.articles.A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","climate",101,11259
"363","..data.articles.A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","climate",43,11259
"364","..data.articles.A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","climate",5,11259
"365","..data.articles.A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","climate",3,11259
"366","..data.articles.A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","climate",0,11259
"367","..data.articles.Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","climate",295,11259
"368","..data.articles.Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","climate",126,11259
"369","..data.articles.An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","climate",12,11259
"370","..data.articles.Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","climate",34,11259
"371","..data.articles.archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","climate",25,11259
"372","..data.articles.Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","climate",33,11259
"373","..data.articles.Astrobiology_.The.Study.of.the.Living.Universe.pdf","climate",3,11259
"374","..data.articles.Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","climate",13,11259
"375","..data.articles.Can.trophic.rewilding.reduce.the.impact.pdf","climate",10,11259
"376","..data.articles.Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","climate",6,11259
"377","..data.articles.Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","climate",45,11259
"378","..data.articles.Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","climate",195,11259
"379","..data.articles.Climate.Adaptation.of.Tropical.Cattle.pdf","climate",39,11259
"380","..data.articles.Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","climate",102,11259
"381","..data.articles.Climate.Change.and.Forests.pdf","climate",160,11259
"382","..data.articles.Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","climate",151,11259
"383","..data.articles.Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","climate",170,11259
"384","..data.articles.Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","climate",301,11259
"385","..data.articles.Climate.change..extreme.weather.events.pdf","climate",111,11259
"386","..data.articles.CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","climate",1386,11259
"387","..data.articles.Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","climate",157,11259
"388","..data.articles.Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","climate",235,11259
"389","..data.articles.Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","climate",122,11259
"390","..data.articles.Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","climate",29,11259
"391","..data.articles.Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","climate",96,11259
"392","..data.articles.Consequences.of.climate.change.pdf","climate",142,11259
"393","..data.articles.Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","climate",83,11259
"394","..data.articles.Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","climate",7,11259
"395","..data.articles.CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","climate",138,11259
