"","individual_article","targeted_words","frequencey","total_counts"
"282","Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","fire",0,29643
"283","martin.2016.at.the.nexus.of.fire.water.and.society.pdf","fire",186,29643
"284","Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","fire",395,29643
"285","Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","fire",79,29643
"286","Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","fire",85,29643
"287","Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","fire",4,29643
"288","Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","fire",52,29643
"289","Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","fire",158,29643
"290","Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","fire",0,29643
"291","Museum.Genomics.pdf","fire",3,29643
"292","Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","fire",19,29643
"293","Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","fire",0,29643
"294","Paleobiology.of.Herbivorous.Dinosaurs.pdf","fire",1,29643
"295","Paleolithic.Archaeology.in.China.pdf","fire",0,29643
"296","Peatlands.and.Global.Change_.Response.and.Resilience.pdf","fire",31,29643
"297","Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","fire",1,29643
"298","Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","fire",4,29643
"299","Political.Theory.on.Climate.Change.pdf","fire",1,29643
"300","Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","fire",14,29643
"301","Progress.in.Wilderness.Fire.Science.pdf","fire",542,29643
"302","Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","fire",0,29643
"303","psw_gtr247_01.pdf","fire",549,29643
"304","pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","fire",284,29643
"305","Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","fire",313,29643
"306","Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","fire",92,29643
"307","pyrosociality.pdf","fire",352,29643
"308","Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","fire",107,29643
"309","Quaking.Aspen.in.the.Northern.Rockies.pdf","fire",106,29643
"310","Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","fire",443,29643
"311","Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","fire",318,29643
"312","Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","fire",0,29643
"313","Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","fire",1,29643
"314","Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","fire",11,29643
"315","Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","fire",20,29643
"316","Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","fire",234,29643
"317","Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","fire",12,29643
"318","Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","fire",5,29643
"319","Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","fire",202,29643
"320","Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","fire",323,29643
"321","Rewilding_.Science..Practice..and.Politics.pdf","fire",12,29643
"322","roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","fire",427,29643
"323","Shepherding.for.Wildfire.Adaptation.pdf","fire",175,29643
"324","Soothsaying.DOM.pdf","fire",11,29643
"325","Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","fire",9,29643
"326","Species.distribution.models.pdf","fire",6,29643
"327","Supplementation.and.sustainable.grazing.systems.pdf","fire",50,29643
"328","targeted_words_plot.pdf","fire",2,29643
"329","Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","fire",2,29643
"330","The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","fire",9,29643
"331","The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","fire",70,29643
"332","The.Concept.of.the.Anthropocene.pdf","fire",6,29643
"333","The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","fire",17,29643
"334","The.discovery.of.fire.by.humans.pdf","fire",259,29643
"335","The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","fire",2,29643
"336","The.Environmental.Reach.of.Asia.pdf","fire",0,29643
"337","The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","fire",22,29643
"338","The.Politics.of.the.Anthropogenic.pdf","fire",5,29643
"339","The.Pyrogenic.Carbon.Cycle.pdf","fire",14,29643
"340","The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","fire",134,29643
"341","The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","fire",0,29643
"342","The.scientific.value.of.fire.in.wilderness.pdf","fire",422,29643
"343","Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","fire",403,29643
"344","total_counts_of_targeted_words.pdf","fire",2,29643
"345","Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","fire",254,29643
"346","Traditional.Fire.Knowledge.pdf","fire",648,29643
"347","Transformative.Environmental.Governance.pdf","fire",3,29643
"348","Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","fire",2,29643
"349","Tropical.Forests.in.the.Anthropocene.pdf","fire",14,29643
"350","Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","fire",802,29643
"351","Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","fire",355,29643
"352","Urbanism.and.Anthropogenic.Landscapes.pdf","fire",1,29643
"353","Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","fire",191,29643
"354","Vegetation.fires.in.the.Anthropocene.pdf","fire",682,29643
"355","What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","fire",18,29643
"356","Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","fire",872,29643
"357","Wildland.fire.risk.research.in.Canada.pdf","fire",160,29643
"358","Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","fire",394,29643
"359","X12.000.Years.of.fire.regime.drivers.in.pdf","climate",81,11259
"360","X2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","climate",14,11259
"361","A.450.Million.Year.History.of.Fire.pdf","climate",23,11259
"362","A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","climate",101,11259
"363","A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","climate",43,11259
"364","A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","climate",5,11259
"365","A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","climate",3,11259
"366","A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","climate",0,11259
"367","Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","climate",295,11259
"368","Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","climate",126,11259
"369","An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","climate",12,11259
"370","Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","climate",34,11259
"371","archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","climate",25,11259
"372","Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","climate",33,11259
"373","Astrobiology_.The.Study.of.the.Living.Universe.pdf","climate",3,11259
"374","Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","climate",13,11259
"375","Can.trophic.rewilding.reduce.the.impact.pdf","climate",10,11259
"376","Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","climate",6,11259
"377","Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","climate",45,11259
"378","Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","climate",195,11259
"379","Climate.Adaptation.of.Tropical.Cattle.pdf","climate",39,11259
"380","Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","climate",102,11259
"381","Climate.Change.and.Forests.pdf","climate",160,11259
"382","Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","climate",151,11259
"383","Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","climate",170,11259
"384","Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","climate",301,11259
"385","Climate.change..extreme.weather.events.pdf","climate",111,11259
"386","CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","climate",1386,11259
"387","Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","climate",157,11259
"388","Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","climate",235,11259
"389","Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","climate",122,11259
"390","Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","climate",29,11259
"391","Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","climate",96,11259
"392","Consequences.of.climate.change.pdf","climate",142,11259
"393","Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","climate",83,11259
"394","Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","climate",7,11259
"395","CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","climate",138,11259
"396","Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","climate",48,11259
"397","Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","climate",20,11259
"398","Demographic.Transitions.and.Modernity.pdf","climate",0,11259
"399","Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","climate",3,11259
"400","Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","climate",5,11259
"401","Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","climate",1,11259
"402","Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","climate",88,11259
"403","Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","climate",71,11259
"404","Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","climate",21,11259
"405","Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","climate",12,11259
"406","Ecology.and.evolution.of.pine.life.histories.pdf","climate",16,11259
"407","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","climate",22,11259
"408","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","climate",22,11259
"409","Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","climate",22,11259
"410","Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","climate",46,11259
"411","Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","climate",120,11259
"412","Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","climate",21,11259
"413","Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","climate",34,11259
"414","Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","climate",3,11259
"415","Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","climate",12,11259
"416","Evolutionary.Ecology.of.Fire.pdf","climate",33,11259
"417","Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","climate",79,11259
"418","Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","climate",20,11259
"419","Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","climate",43,11259
"420","Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","climate",25,11259
"421","Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","climate",48,11259
"422","Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","climate",39,11259
"423","Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","climate",72,11259
"424","Fire.effects.on.soils_.the.human.dimension.pdf","climate",28,11259
"425","Fire.in.the.Earth.System.pdf","climate",27,11259
"426","Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","climate",4,11259
"427","Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","climate",10,11259
"428","Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","climate",11,11259
"429","Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","climate",75,11259
"430","Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","climate",39,11259
"431","firesincoastal.pdf","climate",18,11259
"432","fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","climate",1098,11259
"433","G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","climate",206,11259
"434","Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","climate",0,11259
"435","Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","climate",65,11259
"436","Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","climate",4,11259
"437","Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","climate",240,11259
"438","Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","climate",84,11259
"439","Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","climate",113,11259
"440","Global.State.of.Biodiversity.and.Loss.pdf","climate",4,11259
"441","Global.Wildland.Fire.Management.Research.Needs.pdf","climate",16,11259
"442","Have.plants.evolved.to.self.immolate_.pdf","climate",11,11259
"443","Historical.pyrogeography.of.Texas..USA.pdf","climate",9,11259
"444","Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","climate",77,11259
"445","How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","climate",56,11259
"446","How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","climate",35,11259
"447","Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","climate",22,11259
"448","Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","climate",25,11259
"449","Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","climate",42,11259
"450","Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","climate",99,11259
"451","Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","climate",12,11259
"452","Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","climate",5,11259
"453","Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","climate",16,11259
"454","Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","climate",7,11259
"455","Island.Biodiversity.in.the.Anthropocene.pdf","climate",26,11259
"456","Justice.and.Future.Generations.pdf","climate",22,11259
